image,cultivar,file_path,is_exist,label_index
2017-06-20__11-36-36-418.jpeg,PI_155760,../input/sorghum-id-fgvc-9/train_images/2017-06-20__11-36-36-418.png,True,66
2017-06-01__10-37-11-707.jpeg,PI_157030,../input/sorghum-id-fgvc-9/train_images/2017-06-01__10-37-11-707.png,True,85
2017-06-09__11-40-20-460.jpeg,PI_196598,../input/sorghum-id-fgvc-9/train_images/2017-06-09__11-40-20-460.png,True,54
2017-06-26__10-52-58-878.jpeg,PI_303658,../input/sorghum-id-fgvc-9/train_images/2017-06-26__10-52-58-878.png,True,82
2017-06-15__13-52-02-732.jpeg,PI_152694,../input/sorghum-id-fgvc-9/train_images/2017-06-15__13-52-02-732.png,True,16
2017-06-29__11-47-26-312.jpeg,PI_152651,../input/sorghum-id-fgvc-9/train_images/2017-06-29__11-47-26-312.png,True,3
2017-06-20__12-38-22-632.jpeg,PI_329301,../input/sorghum-id-fgvc-9/train_images/2017-06-20__12-38-22-632.png,True,71
2017-06-23__11-39-23-565.jpeg,PI_155760,../input/sorghum-id-fgvc-9/train_images/2017-06-23__11-39-23-565.png,True,66
2017-06-13__12-47-09-541.jpeg,PI_197542,../input/sorghum-id-fgvc-9/train_images/2017-06-13__12-47-09-541.png,True,43
2017-06-28__12-43-11-343.jpeg,PI_156330,../input/sorghum-id-fgvc-9/train_images/2017-06-28__12-43-11-343.png,True,5
2017-06-01__10-45-00-368.jpeg,PI_19770,../input/sorghum-id-fgvc-9/train_images/2017-06-01__10-45-00-368.png,True,64
2017-06-12__13-29-38-982.jpeg,PI_255744,../input/sorghum-id-fgvc-9/train_images/2017-06-12__13-29-38-982.png,True,50
2017-06-28__12-58-09-135.jpeg,PI_146890,../input/sorghum-id-fgvc-9/train_images/2017-06-28__12-58-09-135.png,True,36
2017-06-20__13-17-17-839.jpeg,PI_221548,../input/sorghum-id-fgvc-9/train_images/2017-06-20__13-17-17-839.png,True,33
2017-06-22__13-02-42-201.jpeg,PI_329286,../input/sorghum-id-fgvc-9/train_images/2017-06-22__13-02-42-201.png,True,38
2017-06-01__12-19-31-983.jpeg,PI_196586,../input/sorghum-id-fgvc-9/train_images/2017-06-01__12-19-31-983.png,True,10
2017-06-29__11-56-01-897.jpeg,PI_255744,../input/sorghum-id-fgvc-9/train_images/2017-06-29__11-56-01-897.png,True,50
2017-06-20__12-58-13-996.jpeg,PI_196049,../input/sorghum-id-fgvc-9/train_images/2017-06-20__12-58-13-996.png,True,29
2017-06-16__11-31-41-941.jpeg,PI_329299,../input/sorghum-id-fgvc-9/train_images/2017-06-16__11-31-41-941.png,True,6
2017-06-26__11-03-05-639.jpeg,PI_329299,../input/sorghum-id-fgvc-9/train_images/2017-06-26__11-03-05-639.png,True,6
2017-06-27__11-16-54-673.jpeg,PI_152733,../input/sorghum-id-fgvc-9/train_images/2017-06-27__11-16-54-673.png,True,94
2017-06-29__10-54-07-909.jpeg,PI_156268,../input/sorghum-id-fgvc-9/train_images/2017-06-29__10-54-07-909.png,True,95
2017-06-02__17-31-37-009.jpeg,PI_329301,../input/sorghum-id-fgvc-9/train_images/2017-06-02__17-31-37-009.png,True,71
2017-06-15__12-43-07-874.jpeg,PI_152730,../input/sorghum-id-fgvc-9/train_images/2017-06-15__12-43-07-874.png,True,52
2017-06-04__13-33-47-525.jpeg,PI_267573,../input/sorghum-id-fgvc-9/train_images/2017-06-04__13-33-47-525.png,True,63
2017-06-01__11-01-31-440.jpeg,PI_329300,../input/sorghum-id-fgvc-9/train_images/2017-06-01__11-01-31-440.png,True,32
2017-06-01__11-33-00-573.jpeg,PI_251672,../input/sorghum-id-fgvc-9/train_images/2017-06-01__11-33-00-573.png,True,18
2017-06-14__16-55-30-018.jpeg,PI_329351,../input/sorghum-id-fgvc-9/train_images/2017-06-14__16-55-30-018.png,True,26
2017-06-04__13-13-20-657.jpeg,PI_145619,../input/sorghum-id-fgvc-9/train_images/2017-06-04__13-13-20-657.png,True,57
2017-06-16__12-18-24-344.jpeg,PI_255744,../input/sorghum-id-fgvc-9/train_images/2017-06-16__12-18-24-344.png,True,50
2017-06-22__13-44-57-522.jpeg,PI_196586,../input/sorghum-id-fgvc-9/train_images/2017-06-22__13-44-57-522.png,True,10
2017-06-16__12-08-59-556.jpeg,PI_152694,../input/sorghum-id-fgvc-9/train_images/2017-06-16__12-08-59-556.png,True,16
2017-06-16__12-23-29-136.jpeg,PI_255744,../input/sorghum-id-fgvc-9/train_images/2017-06-16__12-23-29-136.png,True,50
2017-06-23__12-40-57-225.jpeg,PI_302252,../input/sorghum-id-fgvc-9/train_images/2017-06-23__12-40-57-225.png,True,93
2017-06-09__12-29-22-597.jpeg,PI_155516,../input/sorghum-id-fgvc-9/train_images/2017-06-09__12-29-22-597.png,True,98
2017-06-28__11-30-02-913.jpeg,PI_167093,../input/sorghum-id-fgvc-9/train_images/2017-06-28__11-30-02-913.png,True,81
2017-06-22__12-00-58-346.jpeg,PI_152971,../input/sorghum-id-fgvc-9/train_images/2017-06-22__12-00-58-346.png,True,96
2017-06-03__12-37-27-023.jpeg,PI_152923,../input/sorghum-id-fgvc-9/train_images/2017-06-03__12-37-27-023.png,True,83
2017-06-29__11-29-30-674.jpeg,PI_152967,../input/sorghum-id-fgvc-9/train_images/2017-06-29__11-29-30-674.png,True,44
2017-06-02__17-48-38-773.jpeg,PI_196049,../input/sorghum-id-fgvc-9/train_images/2017-06-02__17-48-38-773.png,True,29
2017-06-16__10-47-24-061.jpeg,PI_152961,../input/sorghum-id-fgvc-9/train_images/2017-06-16__10-47-24-061.png,True,27
2017-06-27__12-32-11-407.jpeg,PI_152862,../input/sorghum-id-fgvc-9/train_images/2017-06-27__12-32-11-407.png,True,65
2017-06-26__10-54-39-218.jpeg,PI_152730,../input/sorghum-id-fgvc-9/train_images/2017-06-26__10-54-39-218.png,True,52
2017-06-04__13-59-23-176.jpeg,PI_329319,../input/sorghum-id-fgvc-9/train_images/2017-06-04__13-59-23-176.png,True,88
2017-06-21__12-29-42-690.jpeg,PI_152862,../input/sorghum-id-fgvc-9/train_images/2017-06-21__12-29-42-690.png,True,65
2017-06-16__12-36-19-126.jpeg,PI_196586,../input/sorghum-id-fgvc-9/train_images/2017-06-16__12-36-19-126.png,True,10
2017-06-20__13-07-47-295.jpeg,PI_218112,../input/sorghum-id-fgvc-9/train_images/2017-06-20__13-07-47-295.png,True,86
2017-06-19__18-11-44-597.jpeg,PI_297155,../input/sorghum-id-fgvc-9/train_images/2017-06-19__18-11-44-597.png,True,58
2017-06-13__10-52-27-337.jpeg,PI_154988,../input/sorghum-id-fgvc-9/train_images/2017-06-13__10-52-27-337.png,True,46
2017-06-20__12-22-21-274.jpeg,PI_329286,../input/sorghum-id-fgvc-9/train_images/2017-06-20__12-22-21-274.png,True,38
2017-06-22__12-00-45-371.jpeg,PI_196583,../input/sorghum-id-fgvc-9/train_images/2017-06-22__12-00-45-371.png,True,41
2017-06-13__12-05-57-930.jpeg,PI_152771,../input/sorghum-id-fgvc-9/train_images/2017-06-13__12-05-57-930.png,True,42
2017-06-01__10-41-18-059.jpeg,PI_155760,../input/sorghum-id-fgvc-9/train_images/2017-06-01__10-41-18-059.png,True,66
2017-06-16__11-29-27-114.jpeg,PI_297171,../input/sorghum-id-fgvc-9/train_images/2017-06-16__11-29-27-114.png,True,25
2017-06-22__13-17-30-861.jpeg,PI_229841,../input/sorghum-id-fgvc-9/train_images/2017-06-22__13-17-30-861.png,True,69
2017-06-01__11-36-26-366.jpeg,PI_257599,../input/sorghum-id-fgvc-9/train_images/2017-06-01__11-36-26-366.png,True,0
2017-06-15__12-27-53-855.jpeg,PI_176766,../input/sorghum-id-fgvc-9/train_images/2017-06-15__12-27-53-855.png,True,4
2017-06-16__13-41-56-523.jpeg,PI_52606,../input/sorghum-id-fgvc-9/train_images/2017-06-16__13-41-56-523.png,True,7
2017-06-20__11-56-22-102.jpeg,PI_63715,../input/sorghum-id-fgvc-9/train_images/2017-06-20__11-56-22-102.png,True,78
2017-06-20__12-28-55-057.jpeg,PI_267573,../input/sorghum-id-fgvc-9/train_images/2017-06-20__12-28-55-057.png,True,63
2017-06-02__16-25-07-669.jpeg,PI_152727,../input/sorghum-id-fgvc-9/train_images/2017-06-02__16-25-07-669.png,True,56
2017-06-16__11-14-56-528.jpeg,PI_329326,../input/sorghum-id-fgvc-9/train_images/2017-06-16__11-14-56-528.png,True,79
2017-06-02__18-17-33-645.jpeg,PI_154988,../input/sorghum-id-fgvc-9/train_images/2017-06-02__18-17-33-645.png,True,46
2017-06-26__11-31-53-505.jpeg,PI_156393,../input/sorghum-id-fgvc-9/train_images/2017-06-26__11-31-53-505.png,True,13
2017-06-23__12-31-26-184.jpeg,PI_273465,../input/sorghum-id-fgvc-9/train_images/2017-06-23__12-31-26-184.png,True,35
2017-06-09__12-10-37-018.jpeg,PI_152966,../input/sorghum-id-fgvc-9/train_images/2017-06-09__12-10-37-018.png,True,34
2017-06-03__12-21-57-989.jpeg,PI_175919,../input/sorghum-id-fgvc-9/train_images/2017-06-03__12-21-57-989.png,True,24
2017-06-29__10-36-25-308.jpeg,PI_154944,../input/sorghum-id-fgvc-9/train_images/2017-06-29__10-36-25-308.png,True,90
2017-06-23__11-21-15-137.jpeg,PI_181083,../input/sorghum-id-fgvc-9/train_images/2017-06-23__11-21-15-137.png,True,99
2017-06-16__10-47-02-705.jpeg,PI_155885,../input/sorghum-id-fgvc-9/train_images/2017-06-16__10-47-02-705.png,True,92
2017-06-27__10-28-20-487.jpeg,PI_196583,../input/sorghum-id-fgvc-9/train_images/2017-06-27__10-28-20-487.png,True,41
2017-06-09__12-31-05-659.jpeg,PI_273969,../input/sorghum-id-fgvc-9/train_images/2017-06-09__12-31-05-659.png,True,9
2017-06-09__12-50-49-121.jpeg,PI_218112,../input/sorghum-id-fgvc-9/train_images/2017-06-09__12-50-49-121.png,True,86
2017-06-14__13-06-09-460.jpeg,PI_155760,../input/sorghum-id-fgvc-9/train_images/2017-06-14__13-06-09-460.png,True,66
2017-06-16__13-46-19-118.jpeg,PI_152733,../input/sorghum-id-fgvc-9/train_images/2017-06-16__13-46-19-118.png,True,94
2017-06-17__13-28-11-765.jpeg,PI_329338,../input/sorghum-id-fgvc-9/train_images/2017-06-17__13-28-11-765.png,True,40
2017-06-27__10-42-55-984.jpeg,PI_175919,../input/sorghum-id-fgvc-9/train_images/2017-06-27__10-42-55-984.png,True,24
2017-06-23__12-35-22-278.jpeg,PI_156217,../input/sorghum-id-fgvc-9/train_images/2017-06-23__12-35-22-278.png,True,74
2017-06-26__11-58-43-069.jpeg,PI_170787,../input/sorghum-id-fgvc-9/train_images/2017-06-26__11-58-43-069.png,True,23
2017-06-14__16-42-29-238.jpeg,PI_257600,../input/sorghum-id-fgvc-9/train_images/2017-06-14__16-42-29-238.png,True,91
2017-06-01__11-52-37-546.jpeg,PI_253986,../input/sorghum-id-fgvc-9/train_images/2017-06-01__11-52-37-546.png,True,72
2017-06-13__12-18-39-614.jpeg,PI_22913,../input/sorghum-id-fgvc-9/train_images/2017-06-13__12-18-39-614.png,True,12
2017-06-26__12-07-15-696.jpeg,PI_218112,../input/sorghum-id-fgvc-9/train_images/2017-06-26__12-07-15-696.png,True,86
2017-06-12__13-22-48-904.jpeg,PI_152727,../input/sorghum-id-fgvc-9/train_images/2017-06-12__13-22-48-904.png,True,56
2017-06-21__11-49-45-258.jpeg,PI_152727,../input/sorghum-id-fgvc-9/train_images/2017-06-21__11-49-45-258.png,True,56
2017-06-23__11-29-13-362.jpeg,PI_35038,../input/sorghum-id-fgvc-9/train_images/2017-06-23__11-29-13-362.png,True,14
2017-06-12__13-25-30-690.jpeg,PI_152727,../input/sorghum-id-fgvc-9/train_images/2017-06-12__13-25-30-690.png,True,56
2017-06-13__11-42-25-468.jpeg,PI_257599,../input/sorghum-id-fgvc-9/train_images/2017-06-13__11-42-25-468.png,True,0
2017-06-16__10-55-03-903.jpeg,PI_154944,../input/sorghum-id-fgvc-9/train_images/2017-06-16__10-55-03-903.png,True,90
2017-06-04__13-10-37-157.jpeg,PI_145619,../input/sorghum-id-fgvc-9/train_images/2017-06-04__13-10-37-157.png,True,57
2017-06-22__12-24-49-096.jpeg,PI_156268,../input/sorghum-id-fgvc-9/train_images/2017-06-22__12-24-49-096.png,True,95
2017-06-19__16-03-29-550.jpeg,PI_145619,../input/sorghum-id-fgvc-9/train_images/2017-06-19__16-03-29-550.png,True,57
2017-06-01__12-38-07-099.jpeg,PI_156393,../input/sorghum-id-fgvc-9/train_images/2017-06-01__12-38-07-099.png,True,13
2017-06-14__15-05-24-992.jpeg,PI_266927,../input/sorghum-id-fgvc-9/train_images/2017-06-14__15-05-24-992.png,True,30
2017-06-27__10-57-56-151.jpeg,PI_176766,../input/sorghum-id-fgvc-9/train_images/2017-06-27__10-57-56-151.png,True,4
2017-06-16__12-35-51-050.jpeg,PI_218112,../input/sorghum-id-fgvc-9/train_images/2017-06-16__12-35-51-050.png,True,86
2017-06-02__18-12-29-743.jpeg,PI_255239,../input/sorghum-id-fgvc-9/train_images/2017-06-02__18-12-29-743.png,True,87
2017-06-20__12-04-18-144.jpeg,PI_329338,../input/sorghum-id-fgvc-9/train_images/2017-06-20__12-04-18-144.png,True,40
2017-06-02__17-34-19-975.jpeg,PI_329301,../input/sorghum-id-fgvc-9/train_images/2017-06-02__17-34-19-975.png,True,71
2017-06-23__12-17-25-092.jpeg,PI_145619,../input/sorghum-id-fgvc-9/train_images/2017-06-23__12-17-25-092.png,True,57
2017-06-14__16-57-15-795.jpeg,PI_302252,../input/sorghum-id-fgvc-9/train_images/2017-06-14__16-57-15-795.png,True,93
2017-06-17__12-44-09-947.jpeg,PI_181080,../input/sorghum-id-fgvc-9/train_images/2017-06-17__12-44-09-947.png,True,76
2017-06-23__16-15-34-745.jpeg,PI_154944,../input/sorghum-id-fgvc-9/train_images/2017-06-23__16-15-34-745.png,True,90
2017-06-20__13-17-42-779.jpeg,PI_156890,../input/sorghum-id-fgvc-9/train_images/2017-06-20__13-17-42-779.png,True,97
2017-06-22__13-44-47-293.jpeg,PI_179749,../input/sorghum-id-fgvc-9/train_images/2017-06-22__13-44-47-293.png,True,28
2017-06-17__14-22-15-679.jpeg,PI_156330,../input/sorghum-id-fgvc-9/train_images/2017-06-17__14-22-15-679.png,True,5
2017-06-02__17-29-44-070.jpeg,PI_155516,../input/sorghum-id-fgvc-9/train_images/2017-06-02__17-29-44-070.png,True,98
2017-06-17__12-51-39-943.jpeg,PI_145633,../input/sorghum-id-fgvc-9/train_images/2017-06-17__12-51-39-943.png,True,8
2017-06-13__11-24-53-390.jpeg,PI_156268,../input/sorghum-id-fgvc-9/train_images/2017-06-13__11-24-53-390.png,True,95
2017-06-23__12-44-23-433.jpeg,PI_302252,../input/sorghum-id-fgvc-9/train_images/2017-06-23__12-44-23-433.png,True,93
2017-06-16__12-08-19-004.jpeg,PI_152966,../input/sorghum-id-fgvc-9/train_images/2017-06-16__12-08-19-004.png,True,34
2017-06-09__13-02-07-539.jpeg,PI_329351,../input/sorghum-id-fgvc-9/train_images/2017-06-09__13-02-07-539.png,True,26
2017-06-12__13-50-30-262.jpeg,PI_152923,../input/sorghum-id-fgvc-9/train_images/2017-06-12__13-50-30-262.png,True,83
2017-06-04__13-25-26-246.jpeg,PI_329351,../input/sorghum-id-fgvc-9/train_images/2017-06-04__13-25-26-246.png,True,26
2017-06-22__12-27-08-242.jpeg,PI_329326,../input/sorghum-id-fgvc-9/train_images/2017-06-22__12-27-08-242.png,True,79
2017-06-22__13-03-09-177.jpeg,PI_156463,../input/sorghum-id-fgvc-9/train_images/2017-06-22__13-03-09-177.png,True,11
2017-06-27__13-00-02-652.jpeg,PI_155516,../input/sorghum-id-fgvc-9/train_images/2017-06-27__13-00-02-652.png,True,98
2017-06-22__12-06-09-578.jpeg,PI_329333,../input/sorghum-id-fgvc-9/train_images/2017-06-22__12-06-09-578.png,True,55
2017-06-27__10-44-02-872.jpeg,PI_155760,../input/sorghum-id-fgvc-9/train_images/2017-06-27__10-44-02-872.png,True,66
2017-06-28__10-54-26-024.jpeg,PI_152733,../input/sorghum-id-fgvc-9/train_images/2017-06-28__10-54-26-024.png,True,94
2017-06-21__12-53-26-497.jpeg,PI_156871,../input/sorghum-id-fgvc-9/train_images/2017-06-21__12-53-26-497.png,True,31
2017-06-23__14-28-16-278.jpeg,PI_52606,../input/sorghum-id-fgvc-9/train_images/2017-06-23__14-28-16-278.png,True,7
2017-06-30__11-27-01-567.jpeg,PI_52606,../input/sorghum-id-fgvc-9/train_images/2017-06-30__11-27-01-567.png,True,7
2017-06-28__14-46-43-280.jpeg,PI_152862,../input/sorghum-id-fgvc-9/train_images/2017-06-28__14-46-43-280.png,True,65
2017-06-26__11-47-16-934.jpeg,PI_156178,../input/sorghum-id-fgvc-9/train_images/2017-06-26__11-47-16-934.png,True,59
2017-06-12__15-19-33-194.jpeg,PI_145633,../input/sorghum-id-fgvc-9/train_images/2017-06-12__15-19-33-194.png,True,8
2017-06-02__16-56-40-386.jpeg,PI_145626,../input/sorghum-id-fgvc-9/train_images/2017-06-02__16-56-40-386.png,True,47
2017-06-03__11-29-25-632.jpeg,PI_329300,../input/sorghum-id-fgvc-9/train_images/2017-06-03__11-29-25-632.png,True,32
2017-06-17__14-20-55-229.jpeg,PI_52606,../input/sorghum-id-fgvc-9/train_images/2017-06-17__14-20-55-229.png,True,7
2017-06-12__14-42-37-389.jpeg,PI_154750,../input/sorghum-id-fgvc-9/train_images/2017-06-12__14-42-37-389.png,True,19
2017-06-27__10-28-13-517.jpeg,PI_152961,../input/sorghum-id-fgvc-9/train_images/2017-06-27__10-28-13-517.png,True,27
2017-06-27__11-09-14-500.jpeg,PI_152730,../input/sorghum-id-fgvc-9/train_images/2017-06-27__11-09-14-500.png,True,52
2017-06-20__11-18-02-057.jpeg,PI_181083,../input/sorghum-id-fgvc-9/train_images/2017-06-20__11-18-02-057.png,True,99
2017-06-14__13-35-30-908.jpeg,PI_156268,../input/sorghum-id-fgvc-9/train_images/2017-06-14__13-35-30-908.png,True,95
2017-06-09__12-13-40-580.jpeg,PI_152730,../input/sorghum-id-fgvc-9/train_images/2017-06-09__12-13-40-580.png,True,52
2017-06-20__12-14-12-954.jpeg,PI_145619,../input/sorghum-id-fgvc-9/train_images/2017-06-20__12-14-12-954.png,True,57
2017-06-02__16-53-16-247.jpeg,PI_146890,../input/sorghum-id-fgvc-9/train_images/2017-06-02__16-53-16-247.png,True,36
2017-06-15__13-55-48-072.jpeg,PI_155516,../input/sorghum-id-fgvc-9/train_images/2017-06-15__13-55-48-072.png,True,98
2017-06-29__12-23-10-083.jpeg,PI_297130,../input/sorghum-id-fgvc-9/train_images/2017-06-29__12-23-10-083.png,True,68
2017-06-16__12-15-01-443.jpeg,PI_152694,../input/sorghum-id-fgvc-9/train_images/2017-06-16__12-15-01-443.png,True,16
2017-06-29__12-14-13-168.jpeg,PI_196586,../input/sorghum-id-fgvc-9/train_images/2017-06-29__12-14-13-168.png,True,10
2017-06-20__11-55-13-199.jpeg,PI_152730,../input/sorghum-id-fgvc-9/train_images/2017-06-20__11-55-13-199.png,True,52
2017-06-15__13-52-35-709.jpeg,PI_152860,../input/sorghum-id-fgvc-9/train_images/2017-06-15__13-52-35-709.png,True,51
2017-06-12__13-58-03-848.jpeg,PI_329333,../input/sorghum-id-fgvc-9/train_images/2017-06-12__13-58-03-848.png,True,55
2017-06-19__18-07-35-021.jpeg,PI_195754,../input/sorghum-id-fgvc-9/train_images/2017-06-19__18-07-35-021.png,True,61
2017-06-28__10-17-22-303.jpeg,PI_329333,../input/sorghum-id-fgvc-9/train_images/2017-06-28__10-17-22-303.png,True,55
2017-06-22__13-01-02-985.jpeg,PI_180348,../input/sorghum-id-fgvc-9/train_images/2017-06-22__13-01-02-985.png,True,39
2017-06-26__10-28-28-524.jpeg,PI_152923,../input/sorghum-id-fgvc-9/train_images/2017-06-26__10-28-28-524.png,True,83
2017-06-01__12-01-51-811.jpeg,PI_176766,../input/sorghum-id-fgvc-9/train_images/2017-06-01__12-01-51-811.png,True,4
2017-06-22__12-27-05-249.jpeg,PI_329326,../input/sorghum-id-fgvc-9/train_images/2017-06-22__12-27-05-249.png,True,79
2017-06-04__14-42-13-392.jpeg,PI_52606,../input/sorghum-id-fgvc-9/train_images/2017-06-04__14-42-13-392.png,True,7
2017-06-12__14-09-24-942.jpeg,PI_35038,../input/sorghum-id-fgvc-9/train_images/2017-06-12__14-09-24-942.png,True,14
2017-06-15__13-41-47-999.jpeg,PI_329301,../input/sorghum-id-fgvc-9/train_images/2017-06-15__13-41-47-999.png,True,71
2017-06-20__13-08-26-280.jpeg,PI_179749,../input/sorghum-id-fgvc-9/train_images/2017-06-20__13-08-26-280.png,True,28
2017-06-17__12-52-23-906.jpeg,PI_251672,../input/sorghum-id-fgvc-9/train_images/2017-06-17__12-52-23-906.png,True,18
2017-06-23__16-41-52-480.jpeg,PI_154987,../input/sorghum-id-fgvc-9/train_images/2017-06-23__16-41-52-480.png,True,1
2017-06-13__10-41-46-243.jpeg,PI_152751,../input/sorghum-id-fgvc-9/train_images/2017-06-13__10-41-46-243.png,True,62
2017-06-15__12-15-59-748.jpeg,PI_155760,../input/sorghum-id-fgvc-9/train_images/2017-06-15__12-15-59-748.png,True,66
2017-06-13__12-13-56-011.jpeg,PI_152923,../input/sorghum-id-fgvc-9/train_images/2017-06-13__12-13-56-011.png,True,83
2017-06-04__14-50-22-486.jpeg,PI_196598,../input/sorghum-id-fgvc-9/train_images/2017-06-04__14-50-22-486.png,True,54
2017-06-20__11-46-59-769.jpeg,PI_176766,../input/sorghum-id-fgvc-9/train_images/2017-06-20__11-46-59-769.png,True,4
2017-06-09__13-36-37-996.jpeg,PI_152965,../input/sorghum-id-fgvc-9/train_images/2017-06-09__13-36-37-996.png,True,37
2017-06-23__13-02-01-325.jpeg,PI_253986,../input/sorghum-id-fgvc-9/train_images/2017-06-23__13-02-01-325.png,True,72
2017-06-03__12-01-45-517.jpeg,PI_155516,../input/sorghum-id-fgvc-9/train_images/2017-06-03__12-01-45-517.png,True,98
2017-06-12__14-08-40-599.jpeg,PI_329326,../input/sorghum-id-fgvc-9/train_images/2017-06-12__14-08-40-599.png,True,79
2017-06-01__12-31-09-073.jpeg,PI_217691,../input/sorghum-id-fgvc-9/train_images/2017-06-01__12-31-09-073.png,True,77
2017-06-26__10-26-35-873.jpeg,PI_145633,../input/sorghum-id-fgvc-9/train_images/2017-06-26__10-26-35-873.png,True,8
2017-06-03__13-13-13-214.jpeg,PI_221651,../input/sorghum-id-fgvc-9/train_images/2017-06-03__13-13-13-214.png,True,22
2017-06-12__13-53-32-427.jpeg,PI_329351,../input/sorghum-id-fgvc-9/train_images/2017-06-12__13-53-32-427.png,True,26
2017-06-23__13-19-32-628.jpeg,PI_329256,../input/sorghum-id-fgvc-9/train_images/2017-06-23__13-19-32-628.png,True,48
2017-06-23__16-07-13-941.jpeg,PI_157030,../input/sorghum-id-fgvc-9/train_images/2017-06-23__16-07-13-941.png,True,85
2017-06-16__14-25-07-090.jpeg,PI_221651,../input/sorghum-id-fgvc-9/train_images/2017-06-16__14-25-07-090.png,True,22
2017-06-21__13-10-47-305.jpeg,PI_179749,../input/sorghum-id-fgvc-9/train_images/2017-06-21__13-10-47-305.png,True,28
2017-06-16__14-11-41-006.jpeg,PI_152651,../input/sorghum-id-fgvc-9/train_images/2017-06-16__14-11-41-006.png,True,3
2017-06-28__10-45-42-117.jpeg,PI_152751,../input/sorghum-id-fgvc-9/train_images/2017-06-28__10-45-42-117.png,True,62
2017-06-14__15-28-19-724.jpeg,PI_156393,../input/sorghum-id-fgvc-9/train_images/2017-06-14__15-28-19-724.png,True,13
2017-06-21__11-35-09-954.jpeg,PI_35038,../input/sorghum-id-fgvc-9/train_images/2017-06-21__11-35-09-954.png,True,14
2017-06-20__12-40-13-493.jpeg,PI_152966,../input/sorghum-id-fgvc-9/train_images/2017-06-20__12-40-13-493.png,True,34
2017-06-26__12-56-55-622.jpeg,PI_329333,../input/sorghum-id-fgvc-9/train_images/2017-06-26__12-56-55-622.png,True,55
2017-06-26__11-31-56-495.jpeg,PI_156393,../input/sorghum-id-fgvc-9/train_images/2017-06-26__11-31-56-495.png,True,13
2017-06-28__11-29-18-023.jpeg,PI_302252,../input/sorghum-id-fgvc-9/train_images/2017-06-28__11-29-18-023.png,True,93
